Date,Open,High,Low,Close,Adj Close,Volume
2021-04-20,55681.792969,57062.148438,53448.046875,56473.031250,56473.031250,67849323955
2021-04-21,56471.128906,56757.972656,53695.468750,53906.089844,53906.089844,54926612466
2021-04-22,53857.105469,55410.230469,50583.812500,51762.273438,51762.273438,74798630778
2021-04-23,51739.808594,52120.792969,47714.664063,51093.652344,51093.652344,86668667320
2021-04-24,51143.226563,51167.562500,48805.285156,50050.867188,50050.867188,49014494781
2021-04-25,50052.832031,50506.019531,47159.484375,49004.253906,49004.253906,46117114240
2021-04-26,49077.792969,54288.003906,48852.796875,54021.753906,54021.753906,58284039825
2021-04-27,54030.304688,55416.964844,53319.187500,55033.117188,55033.117188,49448222757
2021-04-28,55036.636719,56227.207031,53887.917969,54824.703125,54824.703125,48000572955
2021-04-29,54858.089844,55115.843750,52418.027344,53555.109375,53555.109375,46088929780
2021-04-30,53568.664063,57900.718750,53129.601563,57750.175781,57750.175781,52395931985
2021-05-01,57714.664063,58448.339844,57052.273438,57828.050781,57828.050781,42836427360
2021-05-02,57825.863281,57902.593750,56141.906250,56631.078125,56631.078125,38177405335
2021-05-03,56620.273438,58973.308594,56590.871094,57200.292969,57200.292969,51713139031
2021-05-04,57214.179688,57214.179688,53191.425781,53333.539063,53333.539063,68564706967
2021-05-05,53252.164063,57911.363281,52969.054688,57424.007813,57424.007813,69241316747
2021-05-06,57441.308594,58363.316406,55382.507813,56396.515625,56396.515625,69523285106
2021-05-07,56413.953125,58606.632813,55321.847656,57356.402344,57356.402344,68434023376
2021-05-08,57352.765625,59464.613281,56975.210938,58803.777344,58803.777344,65382980634
2021-05-09,58877.390625,59210.882813,56482.003906,58232.316406,58232.316406,65906690347
2021-05-10,58250.871094,59519.355469,54071.457031,55859.796875,55859.796875,71776546298
2021-05-11,55847.242188,56872.542969,54608.652344,56704.574219,56704.574219,61308396325
2021-05-12,56714.531250,57939.363281,49150.535156,49150.535156,49150.535156,75215403907
2021-05-13,49735.433594,51330.843750,46980.019531,49716.191406,49716.191406,96721152926
2021-05-14,49682.980469,51438.117188,48868.578125,49880.535156,49880.535156,55737497453
2021-05-15,49855.496094,50639.664063,46664.140625,46760.187500,46760.187500,59161047474
2021-05-16,46716.636719,49720.042969,43963.351563,46456.058594,46456.058594,64047871555
2021-05-17,46415.898438,46623.558594,42207.289063,43537.511719,43537.511719,74903638450
2021-05-18,43488.058594,45812.457031,42367.832031,42909.402344,42909.402344,56187365084
2021-05-19,42944.976563,43546.117188,30681.496094,37002.441406,37002.441406,126358098747
2021-05-20,36753.667969,42462.984375,35050.617188,40782.738281,40782.738281,88281943359
2021-05-21,40596.949219,42172.171875,33616.453125,37304.691406,37304.691406,82051616861
2021-05-22,37371.031250,38831.054688,35383.683594,37536.632813,37536.632813,57377273240
2021-05-23,37531.449219,38289.218750,31227.339844,34770.582031,34770.582031,78469274361
2021-05-24,34700.363281,39835.140625,34551.082031,38705.980469,38705.980469,67359584098
2021-05-25,38795.781250,39776.351563,36581.429688,38402.222656,38402.222656,56211915803
2021-05-26,38392.625000,40782.078125,37905.835938,39294.199219,39294.199219,51346735160
2021-05-27,39316.890625,40379.617188,37247.902344,38436.968750,38436.968750,43210968721
2021-05-28,38507.082031,38856.968750,34779.039063,35697.605469,35697.605469,55200191952
2021-05-29,35684.156250,37234.500000,33693.929688,34616.066406,34616.066406,45231013335
2021-05-30,34607.406250,36400.667969,33520.738281,35678.128906,35678.128906,31646080921
2021-05-31,35658.593750,37468.250000,34241.945313,37332.855469,37332.855469,39009847639
2021-06-01,37293.792969,37896.734375,35787.085938,36684.925781,36684.925781,34639423297
2021-06-02,36699.921875,38231.339844,35966.308594,37575.179688,37575.179688,33070867190
2021-06-03,37599.410156,39478.953125,37243.972656,39208.765625,39208.765625,35460750427
2021-06-04,39242.484375,39242.484375,35717.722656,36894.406250,36894.406250,41831090187
2021-06-05,36880.156250,37917.714844,34900.414063,35551.957031,35551.957031,35959473399
2021-06-06,35538.609375,36436.421875,35304.578125,35862.378906,35862.378906,28913440585
2021-06-07,35835.265625,36790.570313,33480.640625,33560.707031,33560.707031,33683936663
2021-06-08,33589.519531,34017.386719,31114.443359,33472.632813,33472.632813,49902050442
2021-06-09,33416.976563,37537.371094,32475.865234,37345.121094,37345.121094,53972919008
2021-06-10,37389.515625,38334.324219,35847.593750,36702.597656,36702.597656,43576032854
2021-06-11,36697.031250,37608.695313,36044.449219,37334.398438,37334.398438,38699736985
2021-06-12,37340.144531,37408.925781,34728.191406,35552.515625,35552.515625,37924228550
2021-06-13,35555.789063,39322.781250,34864.109375,39097.859375,39097.859375,40669112838
2021-06-14,39016.968750,40978.363281,38757.285156,40218.476563,40218.476563,43148914673
2021-06-15,40427.167969,41295.269531,39609.468750,40406.269531,40406.269531,46420149185
2021-06-16,40168.691406,40516.777344,38176.035156,38347.062500,38347.062500,39211635100
2021-06-17,38341.421875,39513.671875,37439.675781,38053.503906,38053.503906,37096670047
2021-06-18,38099.476563,38187.261719,35255.855469,35787.246094,35787.246094,36200887275
2021-06-19,35854.527344,36457.796875,34933.062500,35615.871094,35615.871094,31207279719
2021-06-20,35563.140625,36059.484375,33432.074219,35698.296875,35698.296875,36664034054
2021-06-21,35641.144531,35721.640625,31295.935547,31676.693359,31676.693359,52809038594
2021-06-22,31622.376953,33292.453125,28893.621094,32505.660156,32505.660156,58964353058
2021-06-23,32515.714844,34753.410156,31772.632813,33723.027344,33723.027344,46317108925
2021-06-24,33682.800781,35228.851563,32385.214844,34662.437500,34662.437500,33123368116
2021-06-25,34659.105469,35487.246094,31350.884766,31637.779297,31637.779297,40230904226
2021-06-26,31594.664063,32637.587891,30184.501953,32186.277344,32186.277344,38585385521
2021-06-27,32287.523438,34656.128906,32071.757813,34649.644531,34649.644531,35511640894
2021-06-28,34679.121094,35219.890625,33902.074219,34434.335938,34434.335938,33892523752
2021-06-29,34475.558594,36542.109375,34252.484375,35867.777344,35867.777344,37901460044
2021-06-30,35908.386719,36074.757813,34086.152344,35040.835938,35040.835938,34059036099
2021-07-01,35035.984375,35035.984375,32883.781250,33572.117188,33572.117188,37838957079
2021-07-02,33549.601563,33939.589844,32770.679688,33897.046875,33897.046875,38728974942
2021-07-03,33854.421875,34909.261719,33402.695313,34668.546875,34668.546875,24383958643
2021-07-04,34665.566406,35937.566406,34396.476563,35287.781250,35287.781250,24924307911
2021-07-05,35284.343750,35284.343750,33213.660156,33746.003906,33746.003906,26721554282
2021-07-06,33723.507813,35038.535156,33599.917969,34235.195313,34235.195313,26501259870
2021-07-07,34225.679688,34997.664063,33839.289063,33855.328125,33855.328125,24796027477
2021-07-08,33889.605469,33907.906250,32133.183594,32877.371094,32877.371094,29910396946
2021-07-09,32861.671875,34042.292969,32318.880859,33798.011719,33798.011719,27436021028
2021-07-10,33811.242188,34209.070313,33116.011719,33520.519531,33520.519531,22971873468
2021-07-11,33509.078125,34584.703125,33346.738281,34240.187500,34240.187500,20108729370
2021-07-12,34254.015625,34592.156250,32697.308594,33155.847656,33155.847656,24321499537
2021-07-13,33125.468750,33327.101563,32261.419922,32702.025391,32702.025391,19120856669
2021-07-14,32723.845703,33061.398438,31639.125000,32822.347656,32822.347656,21376531210
2021-07-15,32827.875000,33159.640625,31175.708984,31780.730469,31780.730469,21300524237
2021-07-16,31841.550781,32218.406250,31100.673828,31421.539063,31421.539063,23699476918
2021-07-17,31397.308594,31935.945313,31223.990234,31533.068359,31533.068359,18895018942
2021-07-18,31533.884766,32398.996094,31215.492188,31796.810547,31796.810547,18787986667
2021-07-19,31800.011719,31885.859375,30563.734375,30817.832031,30817.832031,20434789545
2021-07-20,30838.285156,31006.187500,29360.955078,29807.347656,29807.347656,23148267245
2021-07-21,29796.285156,32752.326172,29526.183594,32110.693359,32110.693359,28203024559
2021-07-22,32138.873047,32576.400391,31745.298828,32313.105469,32313.105469,19555230518
2021-07-23,32305.958984,33581.550781,32057.892578,33581.550781,33581.550781,22552046192
2021-07-24,33593.730469,34490.390625,33424.859375,34292.445313,34292.445313,21664706865
2021-07-25,34290.292969,35364.925781,33881.835938,35350.187500,35350.187500,20856685287
2021-07-26,35384.031250,40499.675781,35287.312500,37337.535156,37337.535156,51022126212
2021-07-27,37276.035156,39406.941406,36441.726563,39406.941406,39406.941406,35097370560
2021-07-28,39503.187500,40816.070313,38862.437500,39995.906250,39995.906250,38702404695
2021-07-29,39995.453125,40593.070313,39352.058594,40008.421875,40008.421875,27167146027
2021-07-30,40027.484375,42235.546875,38397.355469,42235.546875,42235.546875,33072782960
2021-07-31,42196.304688,42231.449219,41110.832031,41626.195313,41626.195313,25802845343
2021-08-01,41460.843750,42541.679688,39540.941406,39974.894531,39974.894531,26688438115
2021-08-02,39907.261719,40419.179688,38746.347656,39201.945313,39201.945313,25595265436
2021-08-03,39178.402344,39750.031250,37782.050781,38152.980469,38152.980469,26189830450
2021-08-04,38213.332031,39952.296875,37589.164063,39747.503906,39747.503906,25372562724
2021-08-05,39744.515625,41341.933594,37458.003906,40869.554688,40869.554688,35185031017
2021-08-06,40865.867188,43271.660156,39932.179688,42816.500000,42816.500000,38226483046
2021-08-07,42832.796875,44689.859375,42618.566406,44555.800781,44555.800781,40030862141
2021-08-08,44574.437500,45282.351563,43331.910156,43798.117188,43798.117188,36302664750
2021-08-09,43791.925781,46456.832031,42848.687500,46365.402344,46365.402344,38734079049
2021-08-10,46280.847656,46637.988281,44705.554688,45585.031250,45585.031250,33546019517
2021-08-11,45599.703125,46735.632813,45351.710938,45593.636719,45593.636719,34319709073
2021-08-12,45576.878906,46228.910156,43861.445313,44428.289063,44428.289063,33723620826
2021-08-13,44439.691406,47831.976563,44282.417969,47793.320313,47793.320313,31744259539
2021-08-14,47810.687500,48098.683594,46177.632813,47096.945313,47096.945313,31211354442
2021-08-15,47096.667969,47357.105469,45579.589844,47047.003906,47047.003906,30988958446
2021-08-16,47019.960938,47998.097656,45700.320313,46004.484375,46004.484375,32776876610
2021-08-17,45936.457031,47139.570313,44512.417969,44695.359375,44695.359375,33451362600
2021-08-18,44686.750000,45952.062500,44364.027344,44801.187500,44801.187500,32194123075
2021-08-19,44741.882813,46970.761719,43998.316406,46717.578125,46717.578125,37204312299
2021-08-20,46723.121094,49342.152344,46650.707031,49339.175781,49339.175781,34706867452
2021-08-21,49327.074219,49717.019531,48312.199219,48905.492188,48905.492188,40585205312
2021-08-22,48869.105469,49471.609375,48199.941406,49321.652344,49321.652344,25370975378
2021-08-23,49291.675781,50482.078125,49074.605469,49546.148438,49546.148438,34305053719
2021-08-24,49562.347656,49878.769531,47687.117188,47706.117188,47706.117188,35361168834
2021-08-25,47727.257813,49202.878906,47163.613281,48960.789063,48960.789063,32646349931
2021-08-26,49002.640625,49347.582031,46405.781250,46942.218750,46942.218750,32666549568
2021-08-27,46894.554688,49112.785156,46394.281250,49058.667969,49058.667969,34511076995
2021-08-28,49072.585938,49283.503906,48499.238281,48902.402344,48902.402344,28568103401
2021-08-29,48911.250000,49644.113281,47925.855469,48829.832031,48829.832031,25889650240
2021-08-30,48834.851563,48925.605469,46950.273438,47054.984375,47054.984375,31847007016
2021-08-31,47024.339844,48189.550781,46750.093750,47166.687500,47166.687500,34730363427
2021-09-01,47099.773438,49111.089844,46562.437500,48847.027344,48847.027344,39139399125
2021-09-02,48807.847656,50343.421875,48652.320313,49327.722656,49327.722656,39508070319
2021-09-03,49288.250000,50982.273438,48386.085938,50025.375000,50025.375000,43206179619
2021-09-04,50009.324219,50545.582031,49548.781250,49944.625000,49944.625000,37471327794
2021-09-05,49937.859375,51868.679688,49538.597656,51753.410156,51753.410156,30322676319
2021-09-06,51769.003906,52700.941406,51053.679688,52633.535156,52633.535156,38884105426
2021-09-07,52660.480469,52853.765625,43285.207031,46811.128906,46811.128906,65210059683
2021-09-08,46827.761719,47334.054688,44561.394531,46091.390625,46091.390625,49007762488
2021-09-09,45774.742188,47261.949219,45669.738281,46391.421875,46391.421875,38672657013
2021-09-10,46396.664063,47031.742188,44344.484375,44883.910156,44883.910156,39154666597
2021-09-11,44869.839844,45969.292969,44818.265625,45201.457031,45201.457031,34499835245
2021-09-12,45206.628906,46364.878906,44790.460938,46063.269531,46063.269531,27881980161
2021-09-13,46057.214844,46598.679688,43591.320313,44963.074219,44963.074219,40969943253
2021-09-14,44960.050781,47218.125000,44752.332031,47092.492188,47092.492188,38652152880
2021-09-15,47098.000000,48450.468750,46773.328125,48176.347656,48176.347656,30484496466
2021-09-16,48158.906250,48486.828125,47079.558594,47783.359375,47783.359375,31764293754
2021-09-17,47771.003906,48160.921875,46832.523438,47267.519531,47267.519531,28727713711
2021-09-18,47273.527344,48791.781250,47087.285156,48278.363281,48278.363281,28575630451
2021-09-19,48268.855469,48328.367188,46919.804688,47260.218750,47260.218750,26967722648
2021-09-20,47261.406250,47328.199219,42598.914063,42843.800781,42843.800781,43909845642
2021-09-21,43012.234375,43607.609375,39787.609375,40693.675781,40693.675781,48701090088
2021-09-22,40677.953125,43978.621094,40625.632813,43574.507813,43574.507813,38139709246
2021-09-23,43560.296875,44942.175781,43109.339844,44895.097656,44895.097656,34244064430
2021-09-24,44894.300781,45080.492188,40936.558594,42839.750000,42839.750000,42839345714
2021-09-25,42840.890625,42996.257813,41759.921875,42716.593750,42716.593750,31604717236
2021-09-26,42721.628906,43919.300781,40848.460938,43208.539063,43208.539063,30661222077
2021-09-27,43234.183594,44313.246094,42190.632813,42235.730469,42235.730469,30980029059
2021-09-28,42200.898438,42775.144531,40931.664063,41034.542969,41034.542969,30214940550
2021-09-29,41064.984375,42545.257813,40829.667969,41564.363281,41564.363281,30602359905
2021-09-30,41551.269531,44092.601563,41444.582031,43790.894531,43790.894531,31141681925
2021-10-01,43816.742188,48436.011719,43320.023438,48116.941406,48116.941406,42850641582
2021-10-02,48137.468750,48282.062500,47465.496094,47711.488281,47711.488281,30614346492
2021-10-03,47680.027344,49130.691406,47157.289063,48199.953125,48199.953125,26638115879
2021-10-04,48208.906250,49456.777344,47045.003906,49112.902344,49112.902344,33383173002
2021-10-05,49174.960938,51839.984375,49072.839844,51514.812500,51514.812500,35873904236
2021-10-06,51486.664063,55568.464844,50488.191406,55361.449219,55361.449219,49034730168
2021-10-07,55338.625000,55338.625000,53525.468750,53805.984375,53805.984375,36807860413
2021-10-08,53802.144531,55922.980469,53688.054688,53967.847656,53967.847656,34800873924
2021-10-09,53929.781250,55397.945313,53735.144531,54968.222656,54968.222656,32491211414
2021-10-10,54952.820313,56401.304688,54264.257813,54771.578125,54771.578125,39527792364
2021-10-11,54734.125000,57793.039063,54519.765625,57484.789063,57484.789063,42637331698
2021-10-12,57526.832031,57627.878906,54477.972656,56041.058594,56041.058594,41083758949
2021-10-13,56038.257813,57688.660156,54370.972656,57401.097656,57401.097656,41684252783
2021-10-14,57372.832031,58478.734375,56957.074219,57321.523438,57321.523438,36615791366
2021-10-15,57345.902344,62757.128906,56868.144531,61593.949219,61593.949219,51780081801
2021-10-16,61609.527344,62274.476563,60206.121094,60892.179688,60892.179688,34250964237
2021-10-17,60887.652344,61645.523438,59164.468750,61553.617188,61553.617188,29032367511
2021-10-18,61548.804688,62614.660156,60012.757813,62026.078125,62026.078125,38055562075
2021-10-19,62043.164063,64434.535156,61622.933594,64261.992188,64261.992188,40471196346
2021-10-20,64284.585938,66930.390625,63610.675781,65992.835938,65992.835938,40788955582
2021-10-21,66002.234375,66600.546875,62117.410156,62210.171875,62210.171875,45908121370
2021-10-22,62237.890625,63715.023438,60122.796875,60692.265625,60692.265625,38434082775
2021-10-23,60694.628906,61743.878906,59826.523438,61393.617188,61393.617188,26882546034
2021-10-24,61368.343750,61505.804688,59643.343750,60930.835938,60930.835938,27316183882
2021-10-25,60893.925781,63729.324219,60691.800781,63039.824219,63039.824219,31064911614
2021-10-26,63032.761719,63229.027344,59991.160156,60363.792969,60363.792969,34878965587
2021-10-27,60352.000000,61435.183594,58208.187500,58482.386719,58482.386719,43657076893
2021-10-28,58470.730469,62128.632813,58206.917969,60622.136719,60622.136719,45257083247
2021-10-29,60624.871094,62927.609375,60329.964844,62227.964844,62227.964844,36856881767
2021-10-30,62239.363281,62330.144531,60918.386719,61888.832031,61888.832031,32157938616
2021-10-31,61850.488281,62406.171875,60074.328125,61318.957031,61318.957031,32241199927
2021-11-01,61320.449219,62419.003906,59695.183594,61004.406250,61004.406250,36150572843
2021-11-02,60963.253906,64242.792969,60673.054688,63226.402344,63226.402344,37746665647
2021-11-03,63254.335938,63516.937500,61184.238281,62970.046875,62970.046875,36124731509
2021-11-04,62941.804688,63123.289063,60799.664063,61452.230469,61452.230469,32615846901
2021-11-05,61460.078125,62541.468750,60844.609375,61125.675781,61125.675781,30605102446
2021-11-06,61068.875000,61590.683594,60163.781250,61527.480469,61527.480469,29094934221
2021-11-07,61554.921875,63326.988281,61432.488281,63326.988281,63326.988281,24726754302
2021-11-08,63344.066406,67673.742188,63344.066406,67566.828125,67566.828125,41125608330
2021-11-09,67549.734375,68530.335938,66382.062500,66971.828125,66971.828125,42357991721
2021-11-10,66953.335938,68789.625000,63208.113281,64995.230469,64995.230469,48730828378
2021-11-11,64978.890625,65579.015625,64180.488281,64949.960938,64949.960938,35880633236
2021-11-12,64863.980469,65460.816406,62333.914063,64155.941406,64155.941406,36084893887
2021-11-13,64158.121094,64915.675781,63303.734375,64469.527344,64469.527344,30474228777
2021-11-14,64455.371094,65495.179688,63647.808594,65466.839844,65466.839844,25122092191
2021-11-15,65521.289063,66281.570313,63548.144531,63557.871094,63557.871094,30558763548
2021-11-16,63721.195313,63721.195313,59016.335938,60161.246094,60161.246094,46844335592
2021-11-17,60139.621094,60823.609375,58515.410156,60368.011719,60368.011719,39178392930
2021-11-18,60360.136719,60948.500000,56550.792969,56942.136719,56942.136719,41388338699
2021-11-19,56896.128906,58351.113281,55705.179688,58119.578125,58119.578125,38702407772
2021-11-20,58115.082031,59859.878906,57469.726563,59697.195313,59697.195313,30624264863
2021-11-21,59730.507813,60004.425781,58618.929688,58730.476563,58730.476563,26123447605
2021-11-22,58706.847656,59266.359375,55679.839844,56289.289063,56289.289063,35036121783
2021-11-23,56304.554688,57875.515625,55632.761719,57569.074219,57569.074219,37485803899
2021-11-24,57565.851563,57803.066406,55964.222656,56280.425781,56280.425781,36635566789
2021-11-25,57165.417969,59367.968750,57146.683594,57274.679688,57274.679688,34284016248
2021-11-26,58960.285156,59183.480469,53569.765625,53569.765625,53569.765625,41810748221
2021-11-27,53736.429688,55329.257813,53668.355469,54815.078125,54815.078125,30560857714
2021-11-28,54813.023438,57393.843750,53576.734375,57248.457031,57248.457031,28116886357
2021-11-29,57291.906250,58872.878906,56792.527344,57806.566406,57806.566406,32370840356
2021-11-30,57830.113281,59113.402344,56057.281250,57005.425781,57005.425781,36708594618
2021-12-01,56907.964844,59041.683594,56553.082031,57229.828125,57229.828125,36858195307
2021-12-02,57217.371094,57349.234375,55895.132813,56477.816406,56477.816406,32379968686
2021-12-03,56509.164063,57482.167969,52496.585938,53598.246094,53598.246094,39789134215
2021-12-04,53727.878906,53904.679688,42874.617188,49200.703125,49200.703125,61385677469
2021-12-05,49201.519531,49768.148438,47857.496094,49368.847656,49368.847656,37198201161
2021-12-06,49413.480469,50929.519531,47281.035156,50582.625000,50582.625000,37707308001
2021-12-07,50581.828125,51934.781250,50175.808594,50700.085938,50700.085938,33676814852
2021-12-08,50667.648438,51171.375000,48765.988281,50504.796875,50504.796875,28479699446
2021-12-09,50450.082031,50797.164063,47358.351563,47672.121094,47672.121094,29603577251
2021-12-10,47642.144531,50015.253906,47023.699219,47243.304688,47243.304688,30966005122
2021-12-11,47264.632813,49458.210938,46942.347656,49362.507813,49362.507813,25775869261
2021-12-12,49354.855469,50724.867188,48725.851563,50098.335938,50098.335938,21939223599
2021-12-13,50114.742188,50205.000000,45894.847656,46737.480469,46737.480469,32166727776
2021-12-14,46709.824219,48431.398438,46424.496094,46612.632813,46612.632813,34638619079
2021-12-15,48379.753906,49473.957031,46671.964844,48896.722656,48896.722656,36541828520
2021-12-16,48900.464844,49425.574219,47529.878906,47665.425781,47665.425781,27268150947
2021-12-17,47653.730469,48004.894531,45618.214844,46202.144531,46202.144531,32902725329
2021-12-18,46219.253906,47313.828125,45598.441406,46848.777344,46848.777344,26098292690
2021-12-19,46853.867188,48089.664063,46502.953125,46707.015625,46707.015625,25154053861
2021-12-20,46707.062500,47401.718750,45579.808594,46880.277344,46880.277344,30961902129
2021-12-21,46886.078125,49300.917969,46698.773438,48936.613281,48936.613281,27055803928
2021-12-22,48937.097656,49544.796875,48450.941406,48628.511719,48628.511719,24447979559
2021-12-23,48626.343750,51332.339844,48065.835938,50784.539063,50784.539063,28223878108
2021-12-24,50806.050781,51814.027344,50514.496094,50822.195313,50822.195313,24367912228
2021-12-25,50854.917969,51176.597656,50236.707031,50429.859375,50429.859375,19030650914
2021-12-26,50428.691406,51196.378906,49623.105469,50809.515625,50809.515625,20964372926
2021-12-27,50802.609375,51956.328125,50499.468750,50640.417969,50640.417969,24324345758
2021-12-28,50679.859375,50679.859375,47414.210938,47588.855469,47588.855469,33430376883
2021-12-29,47623.871094,48119.742188,46201.496094,46444.710938,46444.710938,30049226299
2021-12-30,46490.605469,47879.964844,46060.312500,47178.125000,47178.125000,26686491018
2021-12-31,47169.371094,48472.527344,45819.953125,46306.445313,46306.445313,36974172400
2022-01-01,46311.746094,47827.312500,46288.484375,47686.812500,47686.812500,24582667004
2022-01-02,47680.925781,47881.406250,46856.937500,47345.218750,47345.218750,27951569547
2022-01-03,47343.542969,47510.726563,45835.964844,46458.117188,46458.117188,33071628362
2022-01-04,46458.851563,47406.546875,45752.464844,45897.574219,45897.574219,42494677905
2022-01-05,45899.359375,46929.046875,42798.222656,43569.003906,43569.003906,36851084859
2022-01-06,43565.511719,43748.718750,42645.539063,43160.929688,43160.929688,30208048289
2022-01-07,43153.570313,43153.570313,41077.445313,41557.902344,41557.902344,84196607520
2022-01-08,41561.464844,42228.941406,40672.277344,41733.941406,41733.941406,28066355845
2022-01-09,41734.726563,42663.949219,41338.160156,41911.601563,41911.601563,21294384372
2022-01-10,41910.230469,42199.484375,39796.570313,41821.261719,41821.261719,32104232331
2022-01-11,41819.507813,43001.156250,41407.753906,42735.855469,42735.855469,26327648900
2022-01-12,42742.179688,44135.367188,42528.988281,43949.101563,43949.101563,33499938689
2022-01-13,43946.742188,44278.421875,42447.042969,42591.570313,42591.570313,47691135082
2022-01-14,42598.871094,43346.687500,41982.617188,43099.699219,43099.699219,23577403399
2022-01-15,43101.898438,43724.671875,42669.035156,43177.398438,43177.398438,18371348298
2022-01-16,43172.039063,43436.808594,42691.023438,43113.878906,43113.878906,17902097845
2022-01-17,43118.121094,43179.390625,41680.320313,42250.550781,42250.550781,21690904261
2022-01-18,42250.074219,42534.402344,41392.214844,42375.632813,42375.632813,22417209227
2022-01-19,42374.039063,42478.304688,41242.914063,41744.328125,41744.328125,23091543258
2022-01-20,41744.027344,43413.023438,40672.824219,40680.417969,40680.417969,20382033940
2022-01-21,40699.605469,41060.527344,35791.425781,36457.316406,36457.316406,43011992031
2022-01-22,36471.589844,36688.812500,34349.250000,35030.250000,35030.250000,39714385405
2022-01-23,35047.359375,36433.312500,34784.968750,36276.804688,36276.804688,26017975951
2022-01-24,36275.734375,37247.519531,33184.058594,36654.328125,36654.328125,41856658597
2022-01-25,36654.804688,37444.570313,35779.429688,36954.003906,36954.003906,26428189594
2022-01-26,36950.515625,38825.410156,36374.906250,36852.121094,36852.121094,31324598034
2022-01-27,36841.878906,37148.324219,35629.281250,37138.234375,37138.234375,25041426629
2022-01-28,37128.445313,37952.878906,36211.109375,37784.332031,37784.332031,22238830523
2022-01-29,37780.714844,38576.261719,37406.472656,38138.179688,38138.179688,17194183075
2022-01-30,38151.917969,38266.339844,37437.710938,37917.601563,37917.601563,14643548444
2022-01-31,37920.281250,38647.261719,36733.574219,38483.125000,38483.125000,20734730465
2022-02-01,38481.765625,39115.132813,38113.664063,38743.273438,38743.273438,20288500328
2022-02-02,38743.714844,38834.617188,36832.730469,36952.984375,36952.984375,19155189416
2022-02-03,36944.804688,37154.601563,36375.539063,37154.601563,37154.601563,18591534769
2022-02-04,37149.265625,41527.785156,37093.628906,41500.875000,41500.875000,29412210792
2022-02-05,41501.480469,41847.164063,41038.097656,41441.164063,41441.164063,19652846215
2022-02-06,41441.121094,42500.785156,41244.906250,42412.433594,42412.433594,16142097334
2022-02-07,42406.781250,44401.863281,41748.156250,43840.285156,43840.285156,28641855926
2022-02-08,43854.652344,45293.867188,42807.835938,44118.445313,44118.445313,33079398868
2022-02-09,44096.703125,44727.800781,43232.968750,44338.796875,44338.796875,23245887300
2022-02-10,44347.800781,45661.171875,43402.808594,43565.113281,43565.113281,32142048537
2022-02-11,43571.128906,43810.832031,42114.539063,42407.937500,42407.937500,26954925781
2022-02-12,42412.300781,42992.550781,41852.574219,42244.468750,42244.468750,18152390304
2022-02-13,42236.566406,42693.054688,41950.941406,42197.515625,42197.515625,14741589015
2022-02-14,42157.398438,42775.777344,41681.957031,42586.917969,42586.917969,20827783012
2022-02-15,42586.464844,44667.218750,42491.035156,44575.203125,44575.203125,22721659051
2022-02-16,44578.277344,44578.277344,43456.691406,43961.859375,43961.859375,19792547657
2022-02-17,43937.070313,44132.972656,40249.371094,40538.011719,40538.011719,26246662813
2022-02-18,40552.132813,40929.152344,39637.617188,40030.976563,40030.976563,23310007704
2022-02-19,40026.023438,40418.878906,39713.058594,40122.156250,40122.156250,13736557863
2022-02-20,40118.101563,40119.890625,38112.812500,38431.378906,38431.378906,18340576452
2022-02-21,38423.210938,39394.437500,36950.476563,37075.281250,37075.281250,29280402798
2022-02-22,37068.769531,38359.855469,36488.933594,38286.027344,38286.027344,25493150450
2022-02-23,38285.281250,39122.394531,37201.816406,37296.570313,37296.570313,21849073843
2022-02-24,37278.566406,38968.839844,34459.218750,38332.609375,38332.609375,46383802093
2022-02-25,38333.746094,39630.324219,38111.343750,39214.218750,39214.218750,26545599159
2022-02-26,39213.082031,40005.347656,38702.535156,39105.148438,39105.148438,17467554129
2022-02-27,39098.699219,39778.941406,37268.976563,37709.785156,37709.785156,23450127612
2022-02-28,37706.000000,43760.457031,37518.214844,43193.234375,43193.234375,35690014104
2022-03-01,43194.503906,44793.601563,42952.585938,44354.636719,44354.636719,32479047645
2022-03-02,44357.617188,45077.578125,43432.851563,43924.117188,43924.117188,29183112630
2022-03-03,43925.195313,44021.578125,41914.750000,42451.789063,42451.789063,24967782593
2022-03-04,42458.140625,42479.613281,38805.847656,39137.605469,39137.605469,28516271427
2022-03-05,39148.449219,39566.335938,38777.035156,39400.585938,39400.585938,16975917450
2022-03-06,39404.199219,39640.175781,38211.648438,38419.984375,38419.984375,19745229902
2022-03-07,38429.304688,39430.226563,37260.203125,38062.039063,38062.039063,28546143503
2022-03-08,38059.902344,39304.441406,37957.386719,38737.269531,38737.269531,25776583476
2022-03-09,38742.816406,42465.671875,38706.093750,41982.925781,41982.925781,32284121034
2022-03-10,41974.070313,42004.726563,38832.941406,39437.460938,39437.460938,31078064711
2022-03-11,39439.968750,40081.679688,38347.433594,38794.972656,38794.972656,26364890465
2022-03-12,38794.464844,39308.597656,38772.535156,38904.011719,38904.011719,14616450657
2022-03-13,38884.726563,39209.351563,37728.144531,37849.664063,37849.664063,17300745310
2022-03-14,37846.316406,39742.500000,37680.734375,39666.753906,39666.753906,24322159070
2022-03-15,39664.250000,39794.628906,38310.210938,39338.785156,39338.785156,23934000868
2022-03-16,39335.570313,41465.453125,39022.347656,41143.929688,41143.929688,39616916192
2022-03-17,41140.843750,41287.535156,40662.871094,40951.378906,40951.378906,22009601093
